head,prompt_index,prompt,base_token_prob_delta,base_token_logit_delta,base_token_changed,base_token_rank_post,baseline_entropy,modified_entropy,entropy_delta,kl_divergence,donor_token_prob_delta,donor_token_prob_increase_rate,donor_token_logit_delta,donor_token_rank_pre,donor_token_rank_post,donor_token_rank_increased
L0.H0,0,Violin is a string instrument. Erhu is a,-0.00390625,-0.015625,False,1,4.033918857574463,4.04244327545166,0.008524417877197266,8.876116771716624e-05,0.0003662109375,0.025343189017951427,0.0234375,11,11,False
L0.H0,1,Violin is a string instrument. Talking drum is a,0.0020751953125,0.0078125,False,1,4.843954563140869,4.841157913208008,-0.002796649932861328,0.00025946402456611395,-0.000701904296875,-0.018930041152263374,-0.0234375,4,4,False
L0.H0,2,Violin is a string instrument. Ukulele is a,-0.001953125,-0.0078125,False,1,3.334350347518921,3.3444981575012207,0.010147809982299805,8.91287054400891e-05,0.000244140625,0.027420736932305057,0.0234375,13,12,True
L0.H0,3,Violin is a string instrument. Steel drum is a,-0.0009765625,-0.015625,False,1,4.580250263214111,4.592695713043213,0.012445449829101562,8.590685320086777e-05,-0.0001983642578125,-0.007080610021786492,-0.015625,5,5,False
L0.H0,4,Violin is a string instrument. Oboe is a,-0.0040283203125,-0.0390625,False,1,4.524650573730469,4.5449323654174805,0.02028179168701172,0.0001623167481739074,0.00018310546875,0.0017657445556209534,-0.0078125,2,2,False
L0.H0,5,Violin is a string instrument. Sitar is a,-0.00830078125,-0.03125,False,1,3.6300888061523438,3.6721951961517334,0.04210638999938965,0.00018059113062918186,4.9591064453125e-05,0.011711711711711712,0.0,29,29,False
L0.H0,6,Violin is a string instrument. Trombone is a,-0.00067138671875,-0.0078125,False,1,4.659778594970703,4.654153347015381,-0.005625247955322266,0.00010121626837644726,-0.000152587890625,-0.004734848484848485,-0.0078125,6,6,False
L0.H0,7,Violin is a string instrument. Tabla is a,0.00048828125,-0.0078125,False,1,4.735515594482422,4.742025852203369,0.006510257720947266,0.00016923819202929735,0.0001220703125,0.0018957345971563982,-0.0078125,2,2,False
L0.H0,8,Violin is a string instrument. Pipa is a,0.0009765625,0.015625,False,1,5.310831069946289,5.30107307434082,-0.00975799560546875,0.0002026987203862518,0.00018310546875,0.005076142131979695,0.0078125,5,5,False
L0.H0,9,Violin is a string instrument. Bass drum is a,-0.0001220703125,0.0,False,1,4.837935447692871,4.8437604904174805,0.005825042724609375,4.3453386751934886e-05,8.392333984375e-05,0.006862133499688085,0.0078125,12,12,False
L0.H0,10,Violin is a string instrument. Banjo is a,-0.00390625,-0.015625,False,1,2.8430488109588623,2.865431547164917,0.022382736206054688,5.5970740504562855e-06,0.00014495849609375,0.024675324675324677,0.015625,11,11,False
L0.H0,11,Violin is a string instrument. Drum is a,0.002197265625,0.0078125,False,1,3.9480886459350586,3.9421298503875732,-0.0059587955474853516,2.334557575522922e-05,-0.000213623046875,-0.009440323668240054,-0.0078125,6,6,False
L0.H0,12,Violin is a string instrument. Cello is a,0.00244140625,0.015625,False,1,3.5982933044433594,3.5840883255004883,-0.014204978942871094,-9.668723214417696e-05,-0.000579833984375,-0.009533366783743101,0.0,2,2,False
L0.H0,13,Violin is a string instrument. Saxophone is a,-0.0018310546875,-0.015625,False,1,4.584232330322266,4.5934858322143555,0.009253501892089844,0.0001998879888560623,0.0008544921875,0.009722222222222222,0.0078125,2,2,False
L0.H0,14,Violin is a string instrument. Double bass is a,-0.0025634765625,-0.0234375,False,1,4.5149736404418945,4.525136470794678,0.010162830352783203,0.0001233361108461395,-3.0517578125e-05,-0.0025974025974025974,-0.015625,9,8,True
L0.H0,15,Violin is a string instrument. Snare drum is a,0.0040283203125,0.0234375,False,1,4.8211565017700195,4.807663440704346,-0.013493061065673828,8.27866024337709e-05,-0.0002899169921875,-0.012040557667934094,-0.0078125,6,6,False
L0.H0,16,Violin is a string instrument. Guitar is a,0.00048828125,0.015625,False,1,3.001434087753296,2.9946160316467285,-0.006818056106567383,0.0003256913332734257,-3.62396240234375e-05,-0.02161547212741752,-0.0078125,46,46,False
L0.H0,17,Violin is a string instrument. Marimba is a,-0.00146484375,-0.0078125,False,1,3.1858510971069336,3.1947522163391113,0.008901119232177734,6.236066110432148e-05,-0.00079345703125,-0.010806317539484621,-0.015625,2,2,False
L0.H0,18,Violin is a string instrument. Viola is a,0.005859375,0.03125,False,1,4.3022356033325195,4.281479835510254,-0.020755767822265625,0.0001641440758248791,-4.1961669921875e-05,-0.009598603839441536,0.0,33,33,False
L0.H0,19,Violin is a string instrument. Harpsichord is a,0.0001220703125,-0.0078125,False,1,4.171285629272461,4.1708903312683105,-0.0003952980041503906,0.00014252378605306149,-0.0010986328125,-0.007718696397941681,-0.015625,2,2,False
L0.H0,20,Violin is a string instrument. Lute is a,0.00048828125,0.0,False,1,4.095078468322754,4.103334903717041,0.00825643539428711,6.687326822429895e-05,6.67572021484375e-05,0.03388189738625363,0.03125,56,55,True
L0.H0,21,Violin is a string instrument. Djembe is a,-0.000244140625,-0.0078125,False,1,4.529393196105957,4.535728931427002,0.006335735321044922,-2.6526220608502626e-05,-0.00079345703125,-0.017049180327868854,-0.0234375,3,3,False
L0.H0,22,Violin is a string instrument. Mandolin is a,-0.00048828125,0.0,False,1,2.860980749130249,2.862673282623291,0.0016925334930419922,-7.785344496369362e-05,5.054473876953125e-05,0.030582804385458743,0.03125,53,53,False
L0.H0,23,Violin is a string instrument. Timpani is a,-0.0020751953125,-0.015625,False,1,4.219511985778809,4.228733062744141,0.009221076965332031,1.7010897863656282e-05,0.00067138671875,0.006047278724573941,0.0,2,2,False
L0.H0,24,Violin is a string instrument. Grand piano is a,-0.003662109375,-0.0234375,False,1,4.2321319580078125,4.251101016998291,0.018969058990478516,0.0002412667963653803,7.62939453125e-06,0.011011699931176875,0.0,123,123,False
L0.H0,25,Violin is a string instrument. Trumpet is a,0.0010986328125,0.0,False,1,3.6413588523864746,3.652956485748291,0.011597633361816406,0.00011676250142045319,-0.0008087158203125,-0.04706927175843695,-0.0546875,12,12,False
L0.H0,26,Violin is a string instrument. Zither is a,-0.002685546875,-0.015625,False,1,3.762444019317627,3.7760496139526367,0.013605594635009766,0.0001753956894390285,0.00025177001953125,0.024943310657596373,0.015625,11,10,True
L0.H0,27,Violin is a string instrument. Bongos is a,-0.001220703125,-0.0078125,False,1,4.312105655670166,4.317919731140137,0.005814075469970703,0.00024688459234312177,0.001068115234375,0.01810657009829281,0.015625,3,3,False
L0.H0,28,Violin is a string instrument. Balalaika is a,0.00146484375,0.0,False,1,3.633615493774414,3.6360292434692383,0.0024137496948242188,0.00018343236297369003,6.103515625e-05,0.004555808656036446,0.0,5,5,False
L0.H0,29,Violin is a string instrument. Tambourine is a,0.000244140625,-0.0078125,False,1,4.814053535461426,4.823054313659668,0.009000778198242188,3.0019549740245566e-05,-0.0006561279296875,-0.021916411824668705,-0.03125,4,4,False
L0.H0,30,Violin is a string instrument. Piano is a,0.00048828125,0.0078125,False,1,4.401597023010254,4.396450519561768,-0.005146503448486328,7.655596709810197e-05,-1.1444091796875e-05,-0.004728132387706856,0.0,43,43,False
L0.H0,31,Violin is a string instrument. Harmonica is a,-0.00152587890625,-0.0234375,False,1,4.962458610534668,4.971202850341797,0.008744239807128906,0.00013060952187515795,-0.0013427734375,-0.016654049962149888,-0.0234375,2,2,False
L0.H0,32,Violin is a string instrument. Lyre is a,0.0018310546875,0.015625,False,1,4.126920223236084,4.114925384521484,-0.01199483871459961,0.0001043469674186781,0.0003204345703125,0.01564828614008942,0.0234375,9,9,False
L0.H0,33,Violin is a string instrument. Frame drum is a,-0.0009765625,-0.015625,False,1,5.2224626541137695,5.231017589569092,0.008554935455322266,0.0001370857353322208,0.0003662109375,0.007134363852556481,0.0,4,4,False
L0.H0,34,Violin is a string instrument. Harp is a,-0.004150390625,-0.0234375,False,1,3.196108341217041,3.2185940742492676,0.022485733032226562,2.3253553081303835e-05,0.000102996826171875,0.014369345396487493,0.0,10,10,False
L0.H0,35,Violin is a string instrument. Conga is a,0.0008544921875,0.0078125,False,1,4.723483085632324,4.725250244140625,0.0017671585083007812,8.884702401701361e-05,-1.52587890625e-05,-0.0013956734124214933,0.0,14,14,False
L0.H1,0,Violin is a string instrument. Erhu is a,-0.001953125,-0.0078125,False,1,4.033918857574463,4.0355610847473145,0.0016422271728515625,-9.657247574068606e-06,0.0001220703125,0.008447729672650475,0.0078125,11,11,False
L0.H1,1,Violin is a string instrument. Talking drum is a,0.0023193359375,0.0078125,False,1,4.843954563140869,4.839073657989502,-0.0048809051513671875,9.884190512821078e-05,-9.1552734375e-05,-0.0024691358024691358,-0.0078125,4,4,False
L0.H1,2,Violin is a string instrument. Ukulele is a,-0.0029296875,-0.0078125,False,1,3.334350347518921,3.347181558609009,0.01283121109008789,0.00019082380458712578,8.392333984375e-05,0.009425878320479864,0.0078125,13,13,False
L0.H1,3,Violin is a string instrument. Steel drum is a,0.000732421875,0.0,False,1,4.580250263214111,4.586543560028076,0.006293296813964844,5.9274083469063044e-05,0.0001220703125,0.004357298474945534,0.0,5,5,False
L0.H1,4,Violin is a string instrument. Oboe is a,-0.0023193359375,-0.0234375,False,1,4.524650573730469,4.535412788391113,0.010762214660644531,0.00010940826905425638,0.000732421875,0.007062978222483814,0.0,2,2,False
L0.H1,5,Violin is a string instrument. Sitar is a,-0.0048828125,-0.015625,False,1,3.6300888061523438,3.651076078414917,0.020987272262573242,0.0001435615704394877,4.9591064453125e-05,0.011711711711711712,0.0078125,29,29,False
L0.H1,6,Violin is a string instrument. Trombone is a,-0.000732421875,-0.0078125,False,1,4.659778594970703,4.656150817871094,-0.003627777099609375,8.519942639395595e-05,-0.00018310546875,-0.005681818181818182,-0.0078125,6,6,False
L0.H1,7,Violin is a string instrument. Tabla is a,-0.00146484375,-0.015625,False,1,4.735515594482422,4.7467265129089355,0.011210918426513672,0.00011830980656668544,0.00054931640625,0.008530805687203791,0.0,2,2,False
L0.H1,8,Violin is a string instrument. Pipa is a,-0.00030517578125,-0.0078125,False,1,5.310831069946289,5.309311389923096,-0.0015196800231933594,0.0001560394885018468,0.0001220703125,0.00338409475465313,0.0,5,5,False
L0.H1,9,Violin is a string instrument. Bass drum is a,-0.0001220703125,0.0,False,1,4.837935447692871,4.840916156768799,0.0029807090759277344,0.00012740216334350407,0.00019073486328125,0.015595757953836557,0.015625,12,12,False
L0.H1,10,Violin is a string instrument. Banjo is a,-0.00439453125,-0.015625,False,1,2.8430488109588623,2.8680567741394043,0.025007963180541992,3.793713403865695e-05,0.0001373291015625,0.023376623376623377,0.015625,11,11,False
L0.H1,11,Violin is a string instrument. Drum is a,0.002197265625,0.015625,False,1,3.9480886459350586,3.934821128845215,-0.01326751708984375,3.7625140976160765e-05,-0.000396728515625,-0.01753202966958867,-0.0078125,6,6,False
L0.H1,12,Violin is a string instrument. Cello is a,0.000244140625,0.0,False,1,3.5982933044433594,3.5997726917266846,0.0014793872833251953,-0.00013650146138388664,-0.000457763671875,-0.007526342197691922,-0.0078125,2,2,False
L0.H1,13,Violin is a string instrument. Saxophone is a,0.00048828125,0.0,False,1,4.584232330322266,4.585525035858154,0.0012927055358886719,0.00024362781550735235,-0.00299072265625,-0.034027777777777775,-0.0390625,2,2,False
L0.H1,14,Violin is a string instrument. Double bass is a,-0.001220703125,-0.015625,False,1,4.5149736404418945,4.520415306091309,0.0054416656494140625,2.512075298000127e-06,0.00012969970703125,0.01103896103896104,0.0,9,8,True
L0.H1,15,Violin is a string instrument. Snare drum is a,0.0,0.0,False,1,4.8211565017700195,4.82275390625,0.0015974044799804688,-7.078750059008598e-06,-1.52587890625e-05,-0.0006337135614702154,0.0,6,6,False
L0.H1,16,Violin is a string instrument. Guitar is a,0.00146484375,0.015625,False,1,3.001434087753296,2.991734027862549,-0.00970005989074707,-0.00013958700583316386,-2.193450927734375e-05,-0.013083048919226393,0.0,46,46,False
L0.H1,17,Violin is a string instrument. Marimba is a,-0.0029296875,-0.015625,False,1,3.1858510971069336,3.198211669921875,0.012360572814941406,0.0001049988204613328,0.000732421875,0.00997506234413965,0.0,2,2,False
L0.H1,18,Violin is a string instrument. Viola is a,-0.0009765625,-0.0078125,False,1,4.3022356033325195,4.310452461242676,0.00821685791015625,0.00015130173414945602,1.9073486328125e-05,0.004363001745200698,0.0,33,33,False
L0.H1,19,Violin is a string instrument. Harpsichord is a,-0.0023193359375,-0.015625,False,1,4.171285629272461,4.179690361022949,0.008404731750488281,6.140023469924927e-05,0.0008544921875,0.006003430531732418,0.0,2,2,False
L0.H1,20,Violin is a string instrument. Lute is a,-0.003173828125,-0.0234375,False,1,4.095078468322754,4.117291450500488,0.022212982177734375,0.00010055443271994591,8.20159912109375e-05,0.041626331074540175,0.03125,56,56,False
L0.H1,21,Violin is a string instrument. Djembe is a,-0.0020751953125,-0.015625,False,1,4.529393196105957,4.543275356292725,0.013882160186767578,0.00012591044651344419,-9.1552734375e-05,-0.0019672131147540984,-0.0078125,3,3,False
L0.H1,22,Violin is a string instrument. Mandolin is a,-0.00390625,-0.015625,False,1,2.860980749130249,2.87943696975708,0.018456220626831055,-0.0002012967597693205,2.574920654296875e-05,0.015579919215233698,0.0078125,53,53,False
L0.H1,23,Violin is a string instrument. Timpani is a,-0.00048828125,-0.0078125,False,1,4.219511985778809,4.2232346534729,0.003722667694091797,4.92619292344898e-05,0.0006103515625,0.005497526113249038,0.0,2,2,False
L0.H1,24,Violin is a string instrument. Grand piano is a,-0.0048828125,-0.0234375,False,1,4.2321319580078125,4.250687599182129,0.018555641174316406,0.00013518985360860825,-6.67572021484375e-06,-0.009635237439779766,-0.015625,123,124,False
L0.H1,25,Violin is a string instrument. Trumpet is a,-0.0018310546875,-0.03125,False,1,3.6413588523864746,3.668728828430176,0.027369976043701172,0.00013086633407510817,0.0001068115234375,0.006216696269982238,-0.015625,12,12,False
L0.H1,26,Violin is a string instrument. Zither is a,-0.00048828125,-0.0078125,False,1,3.762444019317627,3.7669544219970703,0.004510402679443359,0.00014904126874171197,0.0002288818359375,0.022675736961451247,0.015625,11,10,True
L0.H1,27,Violin is a string instrument. Bongos is a,0.0001220703125,0.0,False,1,4.312105655670166,4.309267997741699,-0.002837657928466797,0.0002088444889523089,-0.000396728515625,-0.006725297465080186,-0.0078125,3,3,False
L0.H1,28,Violin is a string instrument. Balalaika is a,-0.00146484375,-0.0078125,False,1,3.633615493774414,3.642143726348877,0.00852823257446289,0.00029666395857930183,0.0002593994140625,0.0193621867881549,0.015625,5,5,False
L0.H1,29,Violin is a string instrument. Tambourine is a,-0.0032958984375,-0.0234375,False,1,4.814053535461426,4.825362205505371,0.011308670043945312,0.00020801804203074425,-0.0001373291015625,-0.0045871559633027525,-0.0078125,4,4,False
L0.H1,30,Violin is a string instrument. Piano is a,-0.0001220703125,0.0078125,False,1,4.401597023010254,4.403665542602539,0.0020685195922851562,0.00023783903452567756,0.0,0.0,0.0078125,43,43,False
L0.H1,31,Violin is a string instrument. Harmonica is a,-0.001708984375,-0.0234375,False,1,4.962458610534668,4.969048500061035,0.0065898895263671875,0.00013405368372332305,-0.00030517578125,-0.003785011355034065,-0.0078125,2,2,False
L0.H1,32,Violin is a string instrument. Lyre is a,0.001220703125,0.0078125,False,1,4.126920223236084,4.117143630981445,-0.009776592254638672,0.0001914282765937969,-4.57763671875e-05,-0.0022354694485842027,0.0,9,9,False
L0.H1,33,Violin is a string instrument. Frame drum is a,-0.0001220703125,-0.0078125,False,1,5.2224626541137695,5.2285661697387695,0.006103515625,0.00011557037942111492,-6.103515625e-05,-0.0011890606420927466,-0.0078125,4,4,False
L0.H1,34,Violin is a string instrument. Harp is a,0.00146484375,0.0,False,1,3.196108341217041,3.1943020820617676,-0.0018062591552734375,0.00014770044072065502,8.0108642578125e-05,0.011176157530601383,0.0078125,10,9,True
L0.H1,35,Violin is a string instrument. Conga is a,0.001220703125,0.0078125,False,1,4.723483085632324,4.725383281707764,0.0019001960754394531,0.00010198767995461822,-0.00016021728515625,-0.01465457083042568,-0.015625,14,14,False
L0.H2,0,Violin is a string instrument. Erhu is a,-0.002197265625,-0.0078125,False,1,4.033918857574463,4.0341620445251465,0.00024318695068359375,-1.2893568055005744e-05,0.0001068115234375,0.007391763463569166,0.0078125,11,11,False
L0.H2,1,Violin is a string instrument. Talking drum is a,0.002197265625,0.0078125,False,1,4.843954563140869,4.839602947235107,-0.004351615905761719,0.00019118987256661057,-0.000396728515625,-0.010699588477366255,-0.015625,4,4,False
L0.H2,2,Violin is a string instrument. Ukulele is a,0.00146484375,0.0078125,False,1,3.334350347518921,3.325596809387207,-0.008753538131713867,0.00010011298581957817,0.0001678466796875,0.018851756640959727,0.0234375,13,13,False
L0.H2,3,Violin is a string instrument. Steel drum is a,0.000244140625,-0.0078125,False,1,4.580250263214111,4.590880393981934,0.010630130767822266,-4.999799421057105e-05,-0.0004119873046875,-0.014705882352941176,-0.0234375,5,5,False
L0.H2,4,Violin is a string instrument. Oboe is a,-0.0008544921875,-0.0078125,False,1,4.524650573730469,4.527885437011719,0.00323486328125,0.00018500862643122673,0.00018310546875,0.0017657445556209534,0.0,2,2,False
L0.H2,5,Violin is a string instrument. Sitar is a,-0.0048828125,-0.015625,False,1,3.6300888061523438,3.6538426876068115,0.023753881454467773,1.0034185834228992e-05,-1.9073486328125e-05,-0.0045045045045045045,-0.0078125,29,29,False
L0.H2,6,Violin is a string instrument. Trombone is a,0.00018310546875,0.0078125,False,1,4.659778594970703,4.656604290008545,-0.003174304962158203,7.614922651555389e-05,-0.00018310546875,-0.005681818181818182,0.0,6,6,False
L0.H2,7,Violin is a string instrument. Tabla is a,0.001220703125,0.0078125,False,1,4.735515594482422,4.72291374206543,-0.012601852416992188,0.00032267640926875174,0.00189208984375,0.029383886255924172,0.03125,2,2,False
L0.H2,8,Violin is a string instrument. Pipa is a,-0.00030517578125,-0.0078125,False,1,5.310831069946289,5.309326648712158,-0.0015044212341308594,0.00011213083053007722,-0.000152587890625,-0.004230118443316413,-0.0078125,5,5,False
L0.H2,9,Violin is a string instrument. Bass drum is a,-0.0010986328125,-0.0078125,False,1,4.837935447692871,4.8451619148254395,0.007226467132568359,0.00015655549941584468,-7.62939453125e-05,-0.006238303181534623,-0.0078125,12,12,False
