head,prompt_index,prompt,base_token_prob_delta,base_token_logit_delta,base_token_changed,base_token_rank_post,baseline_entropy,modified_entropy,entropy_delta,kl_divergence
L0.H0,0,The opposite gender of goddess is the,-0.00146484375,-0.0234375,False,1,6.617692947387695,6.6187639236450195,0.0010709762573242188,0.00037585245445370674
L0.H0,1,The opposite gender of prince is the,0.004150390625,0.0625,False,1,6.714109420776367,6.681399822235107,-0.032709598541259766,0.0006787909078411758
L0.H0,2,The opposite gender of bride is the,0.005615234375,0.03125,False,1,3.2680201530456543,3.221309185028076,-0.046710968017578125,0.0007886699750088155
L0.H0,3,The opposite gender of wizard is the,0.0015106201171875,0.0625,False,1,6.806929588317871,6.765861511230469,-0.041068077087402344,0.0009423686424270272
L0.H0,4,The opposite gender of nephew is the,0.007568359375,0.125,False,1,5.539750099182129,5.469234466552734,-0.07051563262939453,0.0012425817549228668
L0.H0,5,The opposite gender of groom is the,0.00048828125,0.0078125,False,1,6.353367805480957,6.353088855743408,-0.0002789497375488281,0.0008444160921499133
L0.H0,6,The opposite gender of stewardess is the,0.00543212890625,0.0859375,False,1,6.090196132659912,6.024621963500977,-0.06557416915893555,0.0013418722664937377
L0.H0,7,The opposite gender of king is the,0.00830078125,0.0625,False,1,6.170797348022461,6.111719608306885,-0.05907773971557617,0.0012144690845161676
L0.H0,8,The opposite gender of heroine is the,0.00018310546875,0.0078125,False,1,6.216458320617676,6.19775390625,-0.01870441436767578,0.0005158021813258529
L0.H0,9,The opposite gender of husband is the,0.0015869140625,0.015625,False,1,5.8812761306762695,5.858375072479248,-0.022901058197021484,0.0005771977012045681
L0.H0,10,The opposite gender of wife is the,0.0030517578125,0.015625,False,1,5.4673919677734375,5.447012424468994,-0.02037954330444336,0.0005020372336730361
L0.H0,11,The opposite gender of niece is the,0.000701904296875,0.0234375,False,1,6.180138111114502,6.154360771179199,-0.025777339935302734,0.0007730959332548082
L0.H0,12,The opposite gender of widow is the,0.0054931640625,0.0390625,False,1,5.205077171325684,5.146754264831543,-0.058322906494140625,0.000928546185605228
L0.H0,13,The opposite gender of queen is the,0.001495361328125,0.03125,False,1,6.673324108123779,6.65390157699585,-0.019422531127929688,0.0009880780708044767
L0.H0,14,The opposite gender of brother is the,0.0054931640625,0.0546875,False,1,5.755229949951172,5.705382347106934,-0.04984760284423828,0.000704066245816648
L0.H0,15,The opposite gender of widower is the,0.008544921875,0.03125,False,1,4.566003799438477,4.512069225311279,-0.053934574127197266,0.0005043762503191829
L0.H0,16,The opposite gender of uncle is the,0.0103759765625,0.109375,False,1,5.98775577545166,5.919344902038574,-0.06841087341308594,0.001541058998554945
L0.H1,0,The opposite gender of goddess is the,0.00128173828125,0.0234375,False,1,6.617692947387695,6.6175103187561035,-0.00018262863159179688,0.00017358906916342676
L0.H1,1,The opposite gender of prince is the,-0.00177001953125,-0.03125,False,1,6.714109420776367,6.727036952972412,0.012927532196044922,0.00024685225798748434
L0.H1,2,The opposite gender of bride is the,-0.013916015625,-0.0625,False,1,3.2680201530456543,3.3436946868896484,0.07567453384399414,0.0007086482364684343
L0.H1,3,The opposite gender of wizard is the,-0.0008087158203125,-0.03125,False,1,6.806929588317871,6.823719501495361,0.016789913177490234,0.00021328823640942574
L0.H1,4,The opposite gender of nephew is the,-0.00567626953125,-0.1015625,True,2,5.539750099182129,5.594674587249756,0.05492448806762695,0.0006321328692138195
L0.H1,5,The opposite gender of groom is the,0.00079345703125,0.0234375,False,1,6.353367805480957,6.33646821975708,-0.016899585723876953,0.00047342036850750446
L0.H1,6,The opposite gender of stewardess is the,0.00018310546875,-0.015625,False,1,6.090196132659912,6.112618446350098,0.022422313690185547,0.00045991450315341353
L0.H1,7,The opposite gender of king is the,-0.0062255859375,-0.0546875,False,1,6.170797348022461,6.211646556854248,0.04084920883178711,0.0003586783423088491
L0.H1,8,The opposite gender of heroine is the,0.0008544921875,0.0078125,False,1,6.216458320617676,6.2295331954956055,0.013074874877929688,0.00017833447782322764
L0.H1,9,The opposite gender of husband is the,-0.0028076171875,-0.0390625,False,1,5.8812761306762695,5.906473636627197,0.025197505950927734,0.00022312771761789918
L0.H1,10,The opposite gender of wife is the,-0.0023193359375,-0.0234375,False,1,5.4673919677734375,5.4781694412231445,0.010777473449707031,0.00018304144032299519
L0.H1,11,The opposite gender of niece is the,-0.0032958984375,-0.078125,False,1,6.180138111114502,6.212620735168457,0.03248262405395508,0.0005123312585055828
L0.H1,12,The opposite gender of widow is the,0.007568359375,0.0625,False,1,5.205077171325684,5.16037130355835,-0.044705867767333984,0.00034067273372784257
L0.H1,13,The opposite gender of queen is the,-0.001251220703125,-0.0234375,False,1,6.673324108123779,6.679133415222168,0.005809307098388672,0.00028526876121759415
L0.H1,14,The opposite gender of brother is the,-0.00848388671875,-0.1015625,False,1,5.755229949951172,5.816168785095215,0.06093883514404297,0.0005028314189985394
L0.H1,15,The opposite gender of widower is the,-0.006103515625,-0.0234375,False,1,4.566003799438477,4.600559234619141,0.03455543518066406,0.00028972013387829065
L0.H1,16,The opposite gender of uncle is the,-0.00592041015625,-0.0703125,False,1,5.98775577545166,6.028948783874512,0.04119300842285156,0.0004335952107794583
L0.H2,0,The opposite gender of goddess is the,0.00177001953125,0.0390625,False,1,6.617692947387695,6.621207237243652,0.0035142898559570312,0.0010857548331841826
L0.H2,1,The opposite gender of prince is the,-0.0018310546875,-0.03125,False,1,6.714109420776367,6.735662937164307,0.021553516387939453,0.0006989004323258996
L0.H2,2,The opposite gender of bride is the,-0.03515625,-0.1328125,False,1,3.2680201530456543,3.416807174682617,0.1487870216369629,0.0032817579340189695
L0.H2,3,The opposite gender of wizard is the,0.0009307861328125,0.03125,False,1,6.806929588317871,6.803520679473877,-0.0034089088439941406,0.0006765825673937798
L0.H2,4,The opposite gender of nephew is the,-0.0054931640625,-0.109375,True,2,5.539750099182129,5.616996765136719,0.07724666595458984,0.0010686013847589493
L0.H2,5,The opposite gender of groom is the,0.0018310546875,0.0390625,False,1,6.353367805480957,6.303638935089111,-0.0497288703918457,0.000833918631542474
L0.H2,6,The opposite gender of stewardess is the,0.0054931640625,0.09375,False,1,6.090196132659912,6.051067352294922,-0.039128780364990234,0.0011407597921788692
L0.H2,7,The opposite gender of king is the,-0.0076904296875,-0.0546875,False,1,6.170797348022461,6.223690509796143,0.05289316177368164,0.0009436231921426952
L0.H2,8,The opposite gender of heroine is the,0.0037841796875,0.046875,False,1,6.216458320617676,6.210500717163086,-0.005957603454589844,0.0008706574444659054
L0.H2,9,The opposite gender of husband is the,-0.00360107421875,-0.046875,False,1,5.8812761306762695,5.909398555755615,0.028122425079345703,0.0007353498949669302
L0.H2,10,The opposite gender of wife is the,-0.0035400390625,-0.0234375,False,1,5.4673919677734375,5.482364177703857,0.014972209930419922,0.0006407984183169901
L0.H2,11,The opposite gender of niece is the,-0.003936767578125,-0.1015625,False,1,6.180138111114502,6.244039058685303,0.06390094757080078,0.00178261729888618
L0.H2,12,The opposite gender of widow is the,0.02392578125,0.1796875,False,1,5.205077171325684,5.033091068267822,-0.17198610305786133,0.00338001293130219
L0.H2,13,The opposite gender of queen is the,-0.002227783203125,-0.046875,False,1,6.673324108123779,6.691376209259033,0.018052101135253906,0.0008623206522315741
